,doc_id,sent_id,triple,head_idx,verb_idx,tail_idx,head_str,head_lemma,head_type,tail_str,tail_lemma,tail_type,main_verb,lemma_verb,cluster_verb
318,22.0,17.0,hydroxychloroquine induce new york,28.0,46.0,50.0,hydroxychloroquine,hydroxychloroquine,CHEMICAL,new york,new york,GPE,taking,take,induce
319,22.0,17.0,hydroxychloroquine induce heart,28.0,46.0,52.0,hydroxychloroquine,hydroxychloroquine,CHEMICAL,heart,heart,DISEASE_OR_SYNDROME,taking,take,induce
320,22.0,17.0,hydroxychloroquine induce qtc,28.0,46.0,56.0,hydroxychloroquine,hydroxychloroquine,CHEMICAL,qtc,qtc,GENE_OR_GENOME,taking,take,induce
321,22.0,17.0,hydroxychloroquine induce cancer,28.0,46.0,59.0,hydroxychloroquine,hydroxychloroquine,CHEMICAL,cancer,cancer,DISEASE_OR_SYNDROME,taking,take,induce
322,22.0,17.0,hydroxychloroquine induce cell,28.0,46.0,62.0,hydroxychloroquine,hydroxychloroquine,CHEMICAL,cell,cell,CELL,taking,take,induce
323,22.0,17.0,tamoxifen induce new york,35.0,46.0,50.0,tamoxifen,tamoxifen,CHEMICAL,new york,new york,GPE,taking,take,induce
324,22.0,17.0,tamoxifen induce heart,35.0,46.0,52.0,tamoxifen,tamoxifen,CHEMICAL,heart,heart,DISEASE_OR_SYNDROME,taking,take,induce
325,22.0,17.0,tamoxifen induce qtc,35.0,46.0,56.0,tamoxifen,tamoxifen,CHEMICAL,qtc,qtc,GENE_OR_GENOME,taking,take,induce
326,22.0,17.0,tamoxifen induce cancer,35.0,46.0,59.0,tamoxifen,tamoxifen,CHEMICAL,cancer,cancer,DISEASE_OR_SYNDROME,taking,take,induce
327,22.0,17.0,tamoxifen induce cell,35.0,46.0,62.0,tamoxifen,tamoxifen,CHEMICAL,cell,cell,CELL,taking,take,induce
328,22.0,17.0,raloxifene induce new york,36.0,46.0,50.0,raloxifene,raloxifene,CHEMICAL,new york,new york,GPE,taking,take,induce
329,22.0,17.0,raloxifene induce heart,36.0,46.0,52.0,raloxifene,raloxifene,CHEMICAL,heart,heart,DISEASE_OR_SYNDROME,taking,take,induce
330,22.0,17.0,raloxifene induce qtc,36.0,46.0,56.0,raloxifene,raloxifene,CHEMICAL,qtc,qtc,GENE_OR_GENOME,taking,take,induce
331,22.0,17.0,raloxifene induce cancer,36.0,46.0,59.0,raloxifene,raloxifene,CHEMICAL,cancer,cancer,DISEASE_OR_SYNDROME,taking,take,induce
332,22.0,17.0,raloxifene induce cell,36.0,46.0,62.0,raloxifene,raloxifene,CHEMICAL,cell,cell,CELL,taking,take,induce
333,22.0,17.0,eye induce new york,39.0,46.0,50.0,eye,eye,DISEASE_OR_SYNDROME,new york,new york,GPE,taking,take,induce
334,22.0,17.0,eye induce heart,39.0,46.0,52.0,eye,eye,DISEASE_OR_SYNDROME,heart,heart,DISEASE_OR_SYNDROME,taking,take,induce
335,22.0,17.0,eye induce qtc,39.0,46.0,56.0,eye,eye,DISEASE_OR_SYNDROME,qtc,qtc,GENE_OR_GENOME,taking,take,induce
336,22.0,17.0,eye induce cancer,39.0,46.0,59.0,eye,eye,DISEASE_OR_SYNDROME,cancer,cancer,DISEASE_OR_SYNDROME,taking,take,induce
337,22.0,17.0,eye induce cell,39.0,46.0,62.0,eye,eye,DISEASE_OR_SYNDROME,cell,cell,CELL,taking,take,induce
338,22.0,19.0,hydroxychloroquine sulfate coat 225,7.0,12.0,18.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,225,225,CARDINAL,coated,coat,coat
339,22.0,19.0,hydroxychloroquine sulfate coat one,7.0,12.0,19.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,one,one,CARDINAL,coated,coat,coat
340,22.0,19.0,hydroxychloroquine sulfate coat hydroxychloroquine,7.0,12.0,20.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,hydroxychloroquine,hydroxychloroquine,CHEMICAL,coated,coat,coat
341,22.0,19.0,hydroxychloroquine sulfate coat tablet,7.0,12.0,22.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,tablet,tablet,CHEMICAL,coated,coat,coat
342,22.0,19.0,hydroxychloroquine sulfate coat two,7.0,12.0,26.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,two,two,CARDINAL,coated,coat,coat
343,22.0,19.0,hydroxychloroquine sulfate coat sars,7.0,12.0,44.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,sars,sars,CORONAVIRUS,coated,coat,coat
344,22.0,19.0,hydroxychloroquine sulfate coat cov2,7.0,12.0,45.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,cov2,cov2,CORONAVIRUS,coated,coat,coat
345,22.0,19.0,hydroxychloroquine sulfate coat sars-cov2,7.0,12.0,47.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,sars-cov2,sars-cov2,CORONAVIRUS,coated,coat,coat
346,22.0,19.0,hydroxychloroquine sulfate coat healthcare,7.0,12.0,58.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,healthcare,healthcare,ORG,coated,coat,coat
347,22.0,19.0,hydroxychloroquine sulfate coat pneumonia,7.0,12.0,62.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,coated,coat,coat
348,22.0,19.0,hydroxychloroquine sulfate coat curb,7.0,12.0,65.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,curb,curb,DISEASE_OR_SYNDROME,coated,coat,coat
349,22.0,19.0,hydroxychloroquine sulfate coat 8805,7.0,12.0,67.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,8805,8805,DISEASE_OR_SYNDROME,coated,coat,coat
350,22.0,19.0,225 coat one,3.0,12.0,19.0,225,225,CARDINAL,one,one,CARDINAL,coated,coat,coat
351,22.0,19.0,225 coat hydroxychloroquine,3.0,12.0,20.0,225,225,CARDINAL,hydroxychloroquine,hydroxychloroquine,CHEMICAL,coated,coat,coat
352,22.0,19.0,225 coat tablet,3.0,12.0,22.0,225,225,CARDINAL,tablet,tablet,CHEMICAL,coated,coat,coat
353,22.0,19.0,225 coat two,3.0,12.0,26.0,225,225,CARDINAL,two,two,CARDINAL,coated,coat,coat
354,22.0,19.0,225 coat sars,3.0,12.0,44.0,225,225,CARDINAL,sars,sars,CORONAVIRUS,coated,coat,coat
355,22.0,19.0,225 coat cov2,3.0,12.0,45.0,225,225,CARDINAL,cov2,cov2,CORONAVIRUS,coated,coat,coat
356,22.0,19.0,225 coat sars-cov2,3.0,12.0,47.0,225,225,CARDINAL,sars-cov2,sars-cov2,CORONAVIRUS,coated,coat,coat
357,22.0,19.0,225 coat healthcare,3.0,12.0,58.0,225,225,CARDINAL,healthcare,healthcare,ORG,coated,coat,coat
358,22.0,19.0,225 coat pneumonia,3.0,12.0,62.0,225,225,CARDINAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,coated,coat,coat
359,22.0,19.0,225 coat curb,3.0,12.0,65.0,225,225,CARDINAL,curb,curb,DISEASE_OR_SYNDROME,coated,coat,coat
360,22.0,19.0,225 coat 8805,3.0,12.0,67.0,225,225,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,coated,coat,coat
361,22.0,19.0,one coat 225,4.0,12.0,18.0,one,one,CARDINAL,225,225,CARDINAL,coated,coat,coat
362,22.0,19.0,one coat hydroxychloroquine,4.0,12.0,20.0,one,one,CARDINAL,hydroxychloroquine,hydroxychloroquine,CHEMICAL,coated,coat,coat
363,22.0,19.0,one coat tablet,4.0,12.0,22.0,one,one,CARDINAL,tablet,tablet,CHEMICAL,coated,coat,coat
364,22.0,19.0,one coat two,4.0,12.0,26.0,one,one,CARDINAL,two,two,CARDINAL,coated,coat,coat
365,22.0,19.0,one coat sars,4.0,12.0,44.0,one,one,CARDINAL,sars,sars,CORONAVIRUS,coated,coat,coat
366,22.0,19.0,one coat cov2,4.0,12.0,45.0,one,one,CARDINAL,cov2,cov2,CORONAVIRUS,coated,coat,coat
367,22.0,19.0,one coat sars-cov2,4.0,12.0,47.0,one,one,CARDINAL,sars-cov2,sars-cov2,CORONAVIRUS,coated,coat,coat
368,22.0,19.0,one coat healthcare,4.0,12.0,58.0,one,one,CARDINAL,healthcare,healthcare,ORG,coated,coat,coat
369,22.0,19.0,one coat pneumonia,4.0,12.0,62.0,one,one,CARDINAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,coated,coat,coat
370,22.0,19.0,one coat curb,4.0,12.0,65.0,one,one,CARDINAL,curb,curb,DISEASE_OR_SYNDROME,coated,coat,coat
371,22.0,19.0,one coat 8805,4.0,12.0,67.0,one,one,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,coated,coat,coat
372,22.0,19.0,200 coat 225,5.0,12.0,18.0,200,200,CARDINAL,225,225,CARDINAL,coated,coat,coat
373,22.0,19.0,200 coat one,5.0,12.0,19.0,200,200,CARDINAL,one,one,CARDINAL,coated,coat,coat
374,22.0,19.0,200 coat hydroxychloroquine,5.0,12.0,20.0,200,200,CARDINAL,hydroxychloroquine,hydroxychloroquine,CHEMICAL,coated,coat,coat
375,22.0,19.0,200 coat tablet,5.0,12.0,22.0,200,200,CARDINAL,tablet,tablet,CHEMICAL,coated,coat,coat
376,22.0,19.0,200 coat two,5.0,12.0,26.0,200,200,CARDINAL,two,two,CARDINAL,coated,coat,coat
377,22.0,19.0,200 coat sars,5.0,12.0,44.0,200,200,CARDINAL,sars,sars,CORONAVIRUS,coated,coat,coat
378,22.0,19.0,200 coat cov2,5.0,12.0,45.0,200,200,CARDINAL,cov2,cov2,CORONAVIRUS,coated,coat,coat
379,22.0,19.0,200 coat sars-cov2,5.0,12.0,47.0,200,200,CARDINAL,sars-cov2,sars-cov2,CORONAVIRUS,coated,coat,coat
380,22.0,19.0,200 coat healthcare,5.0,12.0,58.0,200,200,CARDINAL,healthcare,healthcare,ORG,coated,coat,coat
381,22.0,19.0,200 coat pneumonia,5.0,12.0,62.0,200,200,CARDINAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,coated,coat,coat
382,22.0,19.0,200 coat curb,5.0,12.0,65.0,200,200,CARDINAL,curb,curb,DISEASE_OR_SYNDROME,coated,coat,coat
383,22.0,19.0,200 coat 8805,5.0,12.0,67.0,200,200,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,coated,coat,coat
384,22.0,19.0,tablet coat 225,10.0,12.0,18.0,tablet,tablet,CHEMICAL,225,225,CARDINAL,coated,coat,coat
385,22.0,19.0,tablet coat one,10.0,12.0,19.0,tablet,tablet,CHEMICAL,one,one,CARDINAL,coated,coat,coat
386,22.0,19.0,tablet coat hydroxychloroquine,10.0,12.0,20.0,tablet,tablet,CHEMICAL,hydroxychloroquine,hydroxychloroquine,CHEMICAL,coated,coat,coat
387,22.0,19.0,tablet coat two,10.0,12.0,26.0,tablet,tablet,CHEMICAL,two,two,CARDINAL,coated,coat,coat
388,22.0,19.0,tablet coat sars,10.0,12.0,44.0,tablet,tablet,CHEMICAL,sars,sars,CORONAVIRUS,coated,coat,coat
389,22.0,19.0,tablet coat cov2,10.0,12.0,45.0,tablet,tablet,CHEMICAL,cov2,cov2,CORONAVIRUS,coated,coat,coat
390,22.0,19.0,tablet coat sars-cov2,10.0,12.0,47.0,tablet,tablet,CHEMICAL,sars-cov2,sars-cov2,CORONAVIRUS,coated,coat,coat
391,22.0,19.0,tablet coat healthcare,10.0,12.0,58.0,tablet,tablet,CHEMICAL,healthcare,healthcare,ORG,coated,coat,coat
392,22.0,19.0,tablet coat pneumonia,10.0,12.0,62.0,tablet,tablet,CHEMICAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,coated,coat,coat
393,22.0,19.0,tablet coat curb,10.0,12.0,65.0,tablet,tablet,CHEMICAL,curb,curb,DISEASE_OR_SYNDROME,coated,coat,coat
394,22.0,19.0,tablet coat 8805,10.0,12.0,67.0,tablet,tablet,CHEMICAL,8805,8805,DISEASE_OR_SYNDROME,coated,coat,coat
395,22.0,19.0,hydroxychloroquine sulfate evaluate healthcare,7.0,57.0,58.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
396,22.0,19.0,hydroxychloroquine sulfate evaluate pneumonia,7.0,57.0,62.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
397,22.0,19.0,hydroxychloroquine sulfate evaluate curb,7.0,57.0,65.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
398,22.0,19.0,hydroxychloroquine sulfate evaluate 8805,7.0,57.0,67.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
399,22.0,19.0,225 evaluate healthcare,3.0,57.0,58.0,225,225,CARDINAL,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
400,22.0,19.0,225 evaluate pneumonia,3.0,57.0,62.0,225,225,CARDINAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
401,22.0,19.0,225 evaluate curb,3.0,57.0,65.0,225,225,CARDINAL,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
402,22.0,19.0,225 evaluate 8805,3.0,57.0,67.0,225,225,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
403,22.0,19.0,one evaluate healthcare,4.0,57.0,58.0,one,one,CARDINAL,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
404,22.0,19.0,one evaluate pneumonia,4.0,57.0,62.0,one,one,CARDINAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
405,22.0,19.0,one evaluate curb,4.0,57.0,65.0,one,one,CARDINAL,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
406,22.0,19.0,one evaluate 8805,4.0,57.0,67.0,one,one,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
407,22.0,19.0,200 evaluate healthcare,5.0,57.0,58.0,200,200,CARDINAL,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
408,22.0,19.0,200 evaluate pneumonia,5.0,57.0,62.0,200,200,CARDINAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
409,22.0,19.0,200 evaluate curb,5.0,57.0,65.0,200,200,CARDINAL,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
410,22.0,19.0,200 evaluate 8805,5.0,57.0,67.0,200,200,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
411,22.0,19.0,tablet evaluate healthcare,10.0,57.0,58.0,tablet,tablet,CHEMICAL,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
412,22.0,19.0,tablet evaluate pneumonia,10.0,57.0,62.0,tablet,tablet,CHEMICAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
413,22.0,19.0,tablet evaluate curb,10.0,57.0,65.0,tablet,tablet,CHEMICAL,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
414,22.0,19.0,tablet evaluate 8805,10.0,57.0,67.0,tablet,tablet,CHEMICAL,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
415,22.0,19.0,two evaluate healthcare,12.0,57.0,58.0,two,two,CARDINAL,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
416,22.0,19.0,two evaluate pneumonia,12.0,57.0,62.0,two,two,CARDINAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
417,22.0,19.0,two evaluate curb,12.0,57.0,65.0,two,two,CARDINAL,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
418,22.0,19.0,two evaluate 8805,12.0,57.0,67.0,two,two,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
419,22.0,19.0,225 evaluate healthcare,18.0,57.0,58.0,225,225,CARDINAL,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
420,22.0,19.0,225 evaluate pneumonia,18.0,57.0,62.0,225,225,CARDINAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
421,22.0,19.0,225 evaluate curb,18.0,57.0,65.0,225,225,CARDINAL,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
422,22.0,19.0,225 evaluate 8805,18.0,57.0,67.0,225,225,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
423,22.0,19.0,one evaluate healthcare,19.0,57.0,58.0,one,one,CARDINAL,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
424,22.0,19.0,one evaluate pneumonia,19.0,57.0,62.0,one,one,CARDINAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
425,22.0,19.0,one evaluate curb,19.0,57.0,65.0,one,one,CARDINAL,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
426,22.0,19.0,one evaluate 8805,19.0,57.0,67.0,one,one,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
427,22.0,19.0,hydroxychloroquine evaluate healthcare,20.0,57.0,58.0,hydroxychloroquine,hydroxychloroquine,CHEMICAL,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
428,22.0,19.0,hydroxychloroquine evaluate pneumonia,20.0,57.0,62.0,hydroxychloroquine,hydroxychloroquine,CHEMICAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
429,22.0,19.0,hydroxychloroquine evaluate curb,20.0,57.0,65.0,hydroxychloroquine,hydroxychloroquine,CHEMICAL,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
430,22.0,19.0,hydroxychloroquine evaluate 8805,20.0,57.0,67.0,hydroxychloroquine,hydroxychloroquine,CHEMICAL,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
431,22.0,19.0,tablet evaluate healthcare,22.0,57.0,58.0,tablet,tablet,CHEMICAL,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
432,22.0,19.0,tablet evaluate pneumonia,22.0,57.0,62.0,tablet,tablet,CHEMICAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
433,22.0,19.0,tablet evaluate curb,22.0,57.0,65.0,tablet,tablet,CHEMICAL,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
434,22.0,19.0,tablet evaluate 8805,22.0,57.0,67.0,tablet,tablet,CHEMICAL,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
435,22.0,19.0,two evaluate healthcare,26.0,57.0,58.0,two,two,CARDINAL,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
436,22.0,19.0,two evaluate pneumonia,26.0,57.0,62.0,two,two,CARDINAL,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
437,22.0,19.0,two evaluate curb,26.0,57.0,65.0,two,two,CARDINAL,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
438,22.0,19.0,two evaluate 8805,26.0,57.0,67.0,two,two,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
439,22.0,19.0,sars evaluate healthcare,44.0,57.0,58.0,sars,sars,CORONAVIRUS,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
440,22.0,19.0,sars evaluate pneumonia,44.0,57.0,62.0,sars,sars,CORONAVIRUS,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
441,22.0,19.0,sars evaluate curb,44.0,57.0,65.0,sars,sars,CORONAVIRUS,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
442,22.0,19.0,sars evaluate 8805,44.0,57.0,67.0,sars,sars,CORONAVIRUS,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
443,22.0,19.0,cov2 evaluate healthcare,45.0,57.0,58.0,cov2,cov2,CORONAVIRUS,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
444,22.0,19.0,cov2 evaluate pneumonia,45.0,57.0,62.0,cov2,cov2,CORONAVIRUS,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
445,22.0,19.0,cov2 evaluate curb,45.0,57.0,65.0,cov2,cov2,CORONAVIRUS,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
446,22.0,19.0,cov2 evaluate 8805,45.0,57.0,67.0,cov2,cov2,CORONAVIRUS,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
447,22.0,19.0,sars-cov2 evaluate healthcare,47.0,57.0,58.0,sars-cov2,sars-cov2,CORONAVIRUS,healthcare,healthcare,ORG,evaluate,evaluate,evaluate
448,22.0,19.0,sars-cov2 evaluate pneumonia,47.0,57.0,62.0,sars-cov2,sars-cov2,CORONAVIRUS,pneumonia,pneumonia,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
449,22.0,19.0,sars-cov2 evaluate curb,47.0,57.0,65.0,sars-cov2,sars-cov2,CORONAVIRUS,curb,curb,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
450,22.0,19.0,sars-cov2 evaluate 8805,47.0,57.0,67.0,sars-cov2,sars-cov2,CORONAVIRUS,8805,8805,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
451,22.0,19.0,hydroxychloroquine sulfate induce 8805,7.0,65.0,67.0,hydroxychloroquine sulfate,hydroxychloroquine sulfate,CHEMICAL,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
452,22.0,19.0,225 induce 8805,3.0,65.0,67.0,225,225,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
453,22.0,19.0,one induce 8805,4.0,65.0,67.0,one,one,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
454,22.0,19.0,200 induce 8805,5.0,65.0,67.0,200,200,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
455,22.0,19.0,tablet induce 8805,10.0,65.0,67.0,tablet,tablet,CHEMICAL,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
456,22.0,19.0,two induce 8805,12.0,65.0,67.0,two,two,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
457,22.0,19.0,225 induce 8805,18.0,65.0,67.0,225,225,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
458,22.0,19.0,one induce 8805,19.0,65.0,67.0,one,one,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
459,22.0,19.0,hydroxychloroquine induce 8805,20.0,65.0,67.0,hydroxychloroquine,hydroxychloroquine,CHEMICAL,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
460,22.0,19.0,tablet induce 8805,22.0,65.0,67.0,tablet,tablet,CHEMICAL,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
461,22.0,19.0,two induce 8805,26.0,65.0,67.0,two,two,CARDINAL,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
462,22.0,19.0,sars induce 8805,44.0,65.0,67.0,sars,sars,CORONAVIRUS,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
463,22.0,19.0,cov2 induce 8805,45.0,65.0,67.0,cov2,cov2,CORONAVIRUS,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
464,22.0,19.0,sars-cov2 induce 8805,47.0,65.0,67.0,sars-cov2,sars-cov2,CORONAVIRUS,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
465,22.0,19.0,healthcare induce 8805,58.0,65.0,67.0,healthcare,healthcare,ORG,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
466,22.0,19.0,pneumonia induce 8805,62.0,65.0,67.0,pneumonia,pneumonia,DISEASE_OR_SYNDROME,8805,8805,DISEASE_OR_SYNDROME,presenting,present,induce
467,23.0,3.0,patient acquire autoimmune disease,3.0,9.0,10.0,patients,patient,GROUP,autoimmune disease,autoimmune disease,DISEASE_OR_SYNDROME,developed acquired,acquire,acquire
468,23.0,3.0,patient acquire bnt162b2,3.0,9.0,16.0,patients,patient,GROUP,bnt162b2,bnt162b2,CHEMICAL,developed acquired,acquire,acquire
469,23.0,3.0,patient acquire vaccine,3.0,9.0,17.0,patients,patient,GROUP,vaccine,vaccine,CHEMICAL,developed acquired,acquire,acquire
470,23.0,3.0,thrombotic acquire autoimmune disease,6.0,9.0,10.0,thrombotic,thrombotic,DISEASE_OR_SYNDROME,autoimmune disease,autoimmune disease,DISEASE_OR_SYNDROME,developed acquired,acquire,acquire
471,23.0,3.0,thrombotic acquire bnt162b2,6.0,9.0,16.0,thrombotic,thrombotic,DISEASE_OR_SYNDROME,bnt162b2,bnt162b2,CHEMICAL,developed acquired,acquire,acquire
472,23.0,3.0,thrombotic acquire vaccine,6.0,9.0,17.0,thrombotic,thrombotic,DISEASE_OR_SYNDROME,vaccine,vaccine,CHEMICAL,developed acquired,acquire,acquire
473,23.0,3.0,thrombocytopenic acquire autoimmune disease,7.0,9.0,10.0,thrombocytopenic,thrombocytopenic,DISEASE_OR_SYNDROME,autoimmune disease,autoimmune disease,DISEASE_OR_SYNDROME,developed acquired,acquire,acquire
474,23.0,3.0,thrombocytopenic acquire bnt162b2,7.0,9.0,16.0,thrombocytopenic,thrombocytopenic,DISEASE_OR_SYNDROME,bnt162b2,bnt162b2,CHEMICAL,developed acquired,acquire,acquire
475,23.0,3.0,thrombocytopenic acquire vaccine,7.0,9.0,17.0,thrombocytopenic,thrombocytopenic,DISEASE_OR_SYNDROME,vaccine,vaccine,CHEMICAL,developed acquired,acquire,acquire
